"","x","y","sci.name","mod","climate_proj","ToE"
"27733",-59.375,46.125,"Anarhichas lupus","HAD","2-6",2076
"27734",-59.375,46.125,"Anarhichas lupus","HAD","8-5",2060
"27735",-59.375,46.125,"Anarhichas lupus","IPSL","2-6",2022
"27736",-59.375,46.125,"Anarhichas lupus","IPSL","8-5",2015
"27737",-59.375,46.125,"Calanus finmarchicus","AWI","2-6",2071
"27738",-59.375,46.125,"Calanus finmarchicus","AWI","8-5",2071
"27739",-59.375,46.125,"Calanus finmarchicus","CNRM","2-6",2030
"27740",-59.375,46.125,"Calanus finmarchicus","CNRM","8-5",2029
"27741",-59.375,46.125,"Calanus finmarchicus","GFDL","8-5",2055
"27742",-59.375,46.125,"Calanus finmarchicus","HAD","2-6",2032
"27743",-59.375,46.125,"Calanus finmarchicus","HAD","8-5",2077
"27744",-59.375,46.125,"Calanus finmarchicus","IPSL","2-6",2035
"27745",-59.375,46.125,"Calanus finmarchicus","IPSL","8-5",2029
"27746",-59.375,46.125,"Calanus glacialis","AWI","2-6",2043
"27747",-59.375,46.125,"Calanus glacialis","AWI","8-5",2050
"27748",-59.375,46.125,"Calanus glacialis","CNRM","2-6",2047
"27749",-59.375,46.125,"Calanus glacialis","CNRM","8-5",2097
"27750",-59.375,46.125,"Calanus glacialis","GFDL","8-5",2034
"27751",-59.375,46.125,"Calanus glacialis","HAD","2-6",2052
"27752",-59.375,46.125,"Calanus glacialis","HAD","8-5",2022
"27753",-59.375,46.125,"Calanus glacialis","IPSL","2-6",2043
"27754",-59.375,46.125,"Calanus glacialis","IPSL","8-5",2025
"27755",-59.375,46.125,"Cetorhinus maximus","AWI","2-6",2072
"27756",-59.375,46.125,"Cetorhinus maximus","AWI","8-5",2054
"27757",-59.375,46.125,"Cetorhinus maximus","CNRM","2-6",2101
"27758",-59.375,46.125,"Cetorhinus maximus","CNRM","8-5",2077
"27759",-59.375,46.125,"Cetorhinus maximus","GFDL","8-5",2059
"27760",-59.375,46.125,"Cetorhinus maximus","HAD","2-6",2101
"27761",-59.375,46.125,"Cetorhinus maximus","HAD","8-5",2065
"27762",-59.375,46.125,"Cetorhinus maximus","IPSL","2-6",2101
"27763",-59.375,46.125,"Cetorhinus maximus","IPSL","8-5",2078
"27764",-59.375,46.125,"Chionoecetes opilio","AWI","2-6",2088
"27765",-59.375,46.125,"Chionoecetes opilio","AWI","8-5",2078
"27766",-59.375,46.125,"Chionoecetes opilio","CNRM","2-6",2092
"27767",-59.375,46.125,"Chionoecetes opilio","CNRM","8-5",2057
"27768",-59.375,46.125,"Chionoecetes opilio","GFDL","8-5",2055
"27769",-59.375,46.125,"Chionoecetes opilio","HAD","2-6",2082
"27770",-59.375,46.125,"Chionoecetes opilio","HAD","8-5",2083
"27771",-59.375,46.125,"Chionoecetes opilio","IPSL","2-6",2100
"27772",-59.375,46.125,"Chionoecetes opilio","IPSL","8-5",2027
"27773",-59.375,46.125,"Eubalaena glacialis","AWI","2-6",2101
"27774",-59.375,46.125,"Eubalaena glacialis","AWI","8-5",2090
"27775",-59.375,46.125,"Eubalaena glacialis","CNRM","2-6",2101
"27776",-59.375,46.125,"Eubalaena glacialis","CNRM","8-5",2101
"27777",-59.375,46.125,"Eubalaena glacialis","GFDL","8-5",2093
"27778",-59.375,46.125,"Eubalaena glacialis","HAD","2-6",2101
"27779",-59.375,46.125,"Eubalaena glacialis","HAD","8-5",2101
"27780",-59.375,46.125,"Eubalaena glacialis","IPSL","2-6",2101
"27781",-59.375,46.125,"Eubalaena glacialis","IPSL","8-5",2101
"27782",-59.375,46.125,"Gadus morhua","AWI","2-6",2043
"27783",-59.375,46.125,"Gadus morhua","AWI","8-5",2084
"27784",-59.375,46.125,"Gadus morhua","CNRM","2-6",2100
"27785",-59.375,46.125,"Gadus morhua","CNRM","8-5",2054
"27786",-59.375,46.125,"Gadus morhua","GFDL","8-5",2015
"27787",-59.375,46.125,"Gadus morhua","HAD","2-6",2030
"27788",-59.375,46.125,"Gadus morhua","HAD","8-5",2049
"27789",-59.375,46.125,"Gadus morhua","IPSL","2-6",2018
"27790",-59.375,46.125,"Gadus morhua","IPSL","8-5",2017
"27791",-59.375,46.125,"Glyptocephalus cynoglossus","AWI","2-6",2050
"27792",-59.375,46.125,"Glyptocephalus cynoglossus","AWI","8-5",2040
"27793",-59.375,46.125,"Glyptocephalus cynoglossus","CNRM","2-6",2034
"27794",-59.375,46.125,"Glyptocephalus cynoglossus","CNRM","8-5",2100
"27795",-59.375,46.125,"Glyptocephalus cynoglossus","GFDL","8-5",2074
"27796",-59.375,46.125,"Glyptocephalus cynoglossus","HAD","2-6",2074
"27797",-59.375,46.125,"Glyptocephalus cynoglossus","HAD","8-5",2027
"27798",-59.375,46.125,"Glyptocephalus cynoglossus","IPSL","2-6",2065
"27799",-59.375,46.125,"Glyptocephalus cynoglossus","IPSL","8-5",2099
"27800",-59.375,46.125,"Hippoglossoides platessoides","AWI","2-6",2019
"27801",-59.375,46.125,"Hippoglossoides platessoides","AWI","8-5",2016
"27802",-59.375,46.125,"Hippoglossoides platessoides","CNRM","2-6",2028
"27803",-59.375,46.125,"Hippoglossoides platessoides","CNRM","8-5",2038
"27804",-59.375,46.125,"Hippoglossoides platessoides","GFDL","8-5",2077
"27805",-59.375,46.125,"Hippoglossoides platessoides","HAD","2-6",2087
"27806",-59.375,46.125,"Hippoglossoides platessoides","HAD","8-5",2092
"27807",-59.375,46.125,"Hippoglossoides platessoides","IPSL","2-6",2100
"27808",-59.375,46.125,"Hippoglossoides platessoides","IPSL","8-5",2097
"27809",-59.375,46.125,"Hippoglossus hippoglossus","AWI","2-6",2052
"27810",-59.375,46.125,"Hippoglossus hippoglossus","AWI","8-5",2042
"27811",-59.375,46.125,"Hippoglossus hippoglossus","CNRM","2-6",2015
"27812",-59.375,46.125,"Hippoglossus hippoglossus","CNRM","8-5",2035
"27813",-59.375,46.125,"Hippoglossus hippoglossus","GFDL","8-5",2075
"27814",-59.375,46.125,"Hippoglossus hippoglossus","HAD","2-6",2036
"27815",-59.375,46.125,"Hippoglossus hippoglossus","HAD","8-5",2017
"27816",-59.375,46.125,"Hippoglossus hippoglossus","IPSL","2-6",2018
"27817",-59.375,46.125,"Hippoglossus hippoglossus","IPSL","8-5",2057
"27818",-59.375,46.125,"Homarus americanus","AWI","2-6",2101
"27819",-59.375,46.125,"Homarus americanus","AWI","8-5",2059
"27820",-59.375,46.125,"Homarus americanus","CNRM","2-6",2101
"27821",-59.375,46.125,"Homarus americanus","CNRM","8-5",2080
"27822",-59.375,46.125,"Homarus americanus","GFDL","8-5",2077
"27823",-59.375,46.125,"Homarus americanus","HAD","2-6",2101
"27824",-59.375,46.125,"Homarus americanus","HAD","8-5",2076
"27825",-59.375,46.125,"Homarus americanus","IPSL","2-6",2101
"27826",-59.375,46.125,"Homarus americanus","IPSL","8-5",2077
"27827",-59.375,46.125,"Illex illecebrosus","AWI","2-6",2015
"27828",-59.375,46.125,"Illex illecebrosus","AWI","8-5",2017
"27829",-59.375,46.125,"Illex illecebrosus","CNRM","2-6",2039
"27830",-59.375,46.125,"Illex illecebrosus","CNRM","8-5",2015
"27831",-59.375,46.125,"Illex illecebrosus","GFDL","8-5",2018
"27832",-59.375,46.125,"Illex illecebrosus","HAD","2-6",2040
"27833",-59.375,46.125,"Illex illecebrosus","HAD","8-5",2038
"27834",-59.375,46.125,"Illex illecebrosus","IPSL","2-6",2038
"27835",-59.375,46.125,"Illex illecebrosus","IPSL","8-5",2027
"27836",-59.375,46.125,"Leucoraja ocellata","AWI","2-6",2027
"27837",-59.375,46.125,"Leucoraja ocellata","AWI","8-5",2026
"27838",-59.375,46.125,"Leucoraja ocellata","CNRM","2-6",2094
"27839",-59.375,46.125,"Leucoraja ocellata","CNRM","8-5",2086
"27840",-59.375,46.125,"Leucoraja ocellata","GFDL","8-5",2020
"27841",-59.375,46.125,"Leucoraja ocellata","HAD","2-6",2027
"27842",-59.375,46.125,"Leucoraja ocellata","HAD","8-5",2080
"27843",-59.375,46.125,"Leucoraja ocellata","IPSL","2-6",2065
"27844",-59.375,46.125,"Leucoraja ocellata","IPSL","8-5",2084
"27845",-59.375,46.125,"Lophius americanus","AWI","2-6",2015
"27846",-59.375,46.125,"Lophius americanus","AWI","8-5",2021
"27847",-59.375,46.125,"Lophius americanus","CNRM","2-6",2037
"27848",-59.375,46.125,"Lophius americanus","CNRM","8-5",2040
"27849",-59.375,46.125,"Lophius americanus","GFDL","8-5",2025
"27850",-59.375,46.125,"Lophius americanus","HAD","2-6",2036
"27851",-59.375,46.125,"Lophius americanus","HAD","8-5",2042
"27852",-59.375,46.125,"Lophius americanus","IPSL","2-6",2039
"27853",-59.375,46.125,"Lophius americanus","IPSL","8-5",2036
"27854",-59.375,46.125,"Malacoraja senta","AWI","2-6",2052
"27855",-59.375,46.125,"Malacoraja senta","AWI","8-5",2015
"27856",-59.375,46.125,"Malacoraja senta","CNRM","2-6",2049
"27857",-59.375,46.125,"Malacoraja senta","CNRM","8-5",2043
"27858",-59.375,46.125,"Malacoraja senta","GFDL","8-5",2018
"27859",-59.375,46.125,"Malacoraja senta","HAD","2-6",2044
"27860",-59.375,46.125,"Malacoraja senta","HAD","8-5",2080
"27861",-59.375,46.125,"Malacoraja senta","IPSL","2-6",2082
"27862",-59.375,46.125,"Malacoraja senta","IPSL","8-5",2096
"27863",-59.375,46.125,"Melanogrammus aeglefinus","AWI","2-6",2100
"27864",-59.375,46.125,"Melanogrammus aeglefinus","AWI","8-5",2023
"27865",-59.375,46.125,"Melanogrammus aeglefinus","CNRM","2-6",2086
"27866",-59.375,46.125,"Melanogrammus aeglefinus","CNRM","8-5",2039
"27867",-59.375,46.125,"Melanogrammus aeglefinus","GFDL","8-5",2060
"27868",-59.375,46.125,"Melanogrammus aeglefinus","HAD","2-6",2049
"27869",-59.375,46.125,"Melanogrammus aeglefinus","HAD","8-5",2056
"27870",-59.375,46.125,"Melanogrammus aeglefinus","IPSL","2-6",2084
"27871",-59.375,46.125,"Melanogrammus aeglefinus","IPSL","8-5",2037
"27872",-59.375,46.125,"Pandalus borealis","AWI","2-6",2098
"27873",-59.375,46.125,"Pandalus borealis","AWI","8-5",2100
"27874",-59.375,46.125,"Pandalus borealis","CNRM","2-6",2063
"27875",-59.375,46.125,"Pandalus borealis","CNRM","8-5",2016
"27876",-59.375,46.125,"Pandalus borealis","GFDL","8-5",2086
"27877",-59.375,46.125,"Pandalus borealis","HAD","2-6",2093
"27878",-59.375,46.125,"Pandalus borealis","HAD","8-5",2050
"27879",-59.375,46.125,"Pandalus borealis","IPSL","2-6",2041
"27880",-59.375,46.125,"Pandalus borealis","IPSL","8-5",2046
"27881",-59.375,46.125,"Pollachius virens","AWI","2-6",2026
"27882",-59.375,46.125,"Pollachius virens","AWI","8-5",2086
"27883",-59.375,46.125,"Pollachius virens","CNRM","2-6",2099
"27884",-59.375,46.125,"Pollachius virens","CNRM","8-5",2062
"27885",-59.375,46.125,"Pollachius virens","GFDL","8-5",2092
"27886",-59.375,46.125,"Pollachius virens","HAD","2-6",2021
"27887",-59.375,46.125,"Pollachius virens","HAD","8-5",2024
"27888",-59.375,46.125,"Pollachius virens","IPSL","2-6",2015
"27889",-59.375,46.125,"Pollachius virens","IPSL","8-5",2066
"27890",-59.375,46.125,"Squalus acanthias","AWI","2-6",2028
"27891",-59.375,46.125,"Squalus acanthias","AWI","8-5",2041
"27892",-59.375,46.125,"Squalus acanthias","CNRM","2-6",2045
"27893",-59.375,46.125,"Squalus acanthias","CNRM","8-5",2064
"27894",-59.375,46.125,"Squalus acanthias","GFDL","8-5",2048
"27895",-59.375,46.125,"Squalus acanthias","HAD","2-6",2079
"27896",-59.375,46.125,"Squalus acanthias","HAD","8-5",2051
"27897",-59.375,46.125,"Squalus acanthias","IPSL","2-6",2052
"27898",-59.375,46.125,"Squalus acanthias","IPSL","8-5",2048
"27899",-59.375,46.125,"Urophycis tenuis","AWI","2-6",2022
"27900",-59.375,46.125,"Urophycis tenuis","AWI","8-5",2046
"27901",-59.375,46.125,"Urophycis tenuis","CNRM","2-6",2031
"27902",-59.375,46.125,"Urophycis tenuis","CNRM","8-5",2059
"27903",-59.375,46.125,"Urophycis tenuis","GFDL","8-5",2088
"27904",-59.375,46.125,"Urophycis tenuis","HAD","2-6",2027
"27905",-59.375,46.125,"Urophycis tenuis","HAD","8-5",2018
"27906",-59.375,46.125,"Urophycis tenuis","IPSL","2-6",2053
"27907",-59.375,46.125,"Urophycis tenuis","IPSL","8-5",2063
"27908",-59.375,46.375,"Amblyraja radiata","AWI","2-6",2015
"27909",-59.375,46.375,"Amblyraja radiata","AWI","8-5",2019
"27910",-59.375,46.375,"Amblyraja radiata","CNRM","2-6",2015
"27911",-59.375,46.375,"Amblyraja radiata","CNRM","8-5",2015
"27912",-59.375,46.375,"Amblyraja radiata","GFDL","8-5",2015
"27913",-59.375,46.375,"Amblyraja radiata","HAD","2-6",2068
"27914",-59.375,46.375,"Amblyraja radiata","HAD","8-5",2015
"27915",-59.375,46.375,"Amblyraja radiata","IPSL","2-6",2015
"27916",-59.375,46.375,"Amblyraja radiata","IPSL","8-5",2015
"27917",-59.375,46.375,"Anarhichas lupus","AWI","2-6",2015
"27918",-59.375,46.375,"Anarhichas lupus","AWI","8-5",2088
"27919",-59.375,46.375,"Anarhichas lupus","CNRM","2-6",2015
"27920",-59.375,46.375,"Anarhichas lupus","CNRM","8-5",2089
"27921",-59.375,46.375,"Anarhichas lupus","GFDL","8-5",2015
"27922",-59.375,46.375,"Anarhichas lupus","HAD","2-6",2023
"27923",-59.375,46.375,"Anarhichas lupus","HAD","8-5",2015
"27924",-59.375,46.375,"Anarhichas lupus","IPSL","2-6",2054
"27925",-59.375,46.375,"Anarhichas lupus","IPSL","8-5",2055
"27926",-59.375,46.375,"Calanus finmarchicus","AWI","2-6",2036
"27927",-59.375,46.375,"Calanus finmarchicus","AWI","8-5",2035
"27928",-59.375,46.375,"Calanus finmarchicus","CNRM","2-6",2029
"27929",-59.375,46.375,"Calanus finmarchicus","CNRM","8-5",2046
"27930",-59.375,46.375,"Calanus finmarchicus","GFDL","8-5",2096
"27931",-59.375,46.375,"Calanus finmarchicus","HAD","2-6",2042
"27932",-59.375,46.375,"Calanus finmarchicus","HAD","8-5",2022
"27933",-59.375,46.375,"Calanus finmarchicus","IPSL","2-6",2027
"27934",-59.375,46.375,"Calanus finmarchicus","IPSL","8-5",2080
"27935",-59.375,46.375,"Calanus glacialis","AWI","2-6",2026
"27936",-59.375,46.375,"Calanus glacialis","AWI","8-5",2089
"27937",-59.375,46.375,"Calanus glacialis","CNRM","2-6",2018
"27938",-59.375,46.375,"Calanus glacialis","CNRM","8-5",2100
"27939",-59.375,46.375,"Calanus glacialis","GFDL","8-5",2096
"27940",-59.375,46.375,"Calanus glacialis","HAD","2-6",2091
"27941",-59.375,46.375,"Calanus glacialis","HAD","8-5",2100
"27942",-59.375,46.375,"Calanus glacialis","IPSL","2-6",2046
"27943",-59.375,46.375,"Calanus glacialis","IPSL","8-5",2087
"27944",-59.375,46.375,"Cetorhinus maximus","AWI","2-6",2101
"27945",-59.375,46.375,"Cetorhinus maximus","AWI","8-5",2058
"27946",-59.375,46.375,"Cetorhinus maximus","CNRM","2-6",2101
"27947",-59.375,46.375,"Cetorhinus maximus","CNRM","8-5",2066
"27948",-59.375,46.375,"Cetorhinus maximus","GFDL","8-5",2100
"27949",-59.375,46.375,"Cetorhinus maximus","HAD","2-6",2101
"27950",-59.375,46.375,"Cetorhinus maximus","HAD","8-5",2059
"27951",-59.375,46.375,"Cetorhinus maximus","IPSL","2-6",2101
"27952",-59.375,46.375,"Cetorhinus maximus","IPSL","8-5",2070
"27953",-59.375,46.375,"Chionoecetes opilio","AWI","2-6",2080
"27954",-59.375,46.375,"Chionoecetes opilio","AWI","8-5",2086
"27955",-59.375,46.375,"Chionoecetes opilio","CNRM","2-6",2034
"27956",-59.375,46.375,"Chionoecetes opilio","CNRM","8-5",2017
"27957",-59.375,46.375,"Chionoecetes opilio","GFDL","8-5",2043
"27958",-59.375,46.375,"Chionoecetes opilio","HAD","2-6",2015
"27959",-59.375,46.375,"Chionoecetes opilio","HAD","8-5",2032
"27960",-59.375,46.375,"Chionoecetes opilio","IPSL","2-6",2047
"27961",-59.375,46.375,"Chionoecetes opilio","IPSL","8-5",2092
"27962",-59.375,46.375,"Eubalaena glacialis","AWI","2-6",2101
"27963",-59.375,46.375,"Eubalaena glacialis","AWI","8-5",2092
"27964",-59.375,46.375,"Eubalaena glacialis","CNRM","2-6",2101
"27965",-59.375,46.375,"Eubalaena glacialis","CNRM","8-5",2101
"27966",-59.375,46.375,"Eubalaena glacialis","GFDL","8-5",2097
"27967",-59.375,46.375,"Eubalaena glacialis","HAD","2-6",2101
"27968",-59.375,46.375,"Eubalaena glacialis","HAD","8-5",2094
"27969",-59.375,46.375,"Eubalaena glacialis","IPSL","2-6",2101
"27970",-59.375,46.375,"Eubalaena glacialis","IPSL","8-5",2101
"27971",-59.375,46.375,"Gadus morhua","AWI","2-6",2055
"27972",-59.375,46.375,"Gadus morhua","AWI","8-5",2042
"27973",-59.375,46.375,"Gadus morhua","CNRM","2-6",2076
"27974",-59.375,46.375,"Gadus morhua","CNRM","8-5",2096
"27975",-59.375,46.375,"Gadus morhua","GFDL","8-5",2097
"27976",-59.375,46.375,"Gadus morhua","HAD","2-6",2047
"27977",-59.375,46.375,"Gadus morhua","HAD","8-5",2099
"27978",-59.375,46.375,"Gadus morhua","IPSL","2-6",2050
"27979",-59.375,46.375,"Gadus morhua","IPSL","8-5",2069
"27980",-59.375,46.375,"Glyptocephalus cynoglossus","AWI","2-6",2032
"27981",-59.375,46.375,"Glyptocephalus cynoglossus","AWI","8-5",2097
"27982",-59.375,46.375,"Glyptocephalus cynoglossus","CNRM","2-6",2069
"27983",-59.375,46.375,"Glyptocephalus cynoglossus","CNRM","8-5",2021
"27984",-59.375,46.375,"Glyptocephalus cynoglossus","GFDL","8-5",2020
"27985",-59.375,46.375,"Glyptocephalus cynoglossus","HAD","2-6",2095
"27986",-59.375,46.375,"Glyptocephalus cynoglossus","HAD","8-5",2020
"27987",-59.375,46.375,"Glyptocephalus cynoglossus","IPSL","2-6",2086
"27988",-59.375,46.375,"Glyptocephalus cynoglossus","IPSL","8-5",2024
"27989",-59.375,46.375,"Hippoglossoides platessoides","AWI","2-6",2097
"27990",-59.375,46.375,"Hippoglossoides platessoides","AWI","8-5",2040
"27991",-59.375,46.375,"Hippoglossoides platessoides","CNRM","2-6",2024
"27992",-59.375,46.375,"Hippoglossoides platessoides","CNRM","8-5",2015
"27993",-59.375,46.375,"Hippoglossoides platessoides","GFDL","8-5",2061
"27994",-59.375,46.375,"Hippoglossoides platessoides","HAD","2-6",2018
"27995",-59.375,46.375,"Hippoglossoides platessoides","HAD","8-5",2050
"27996",-59.375,46.375,"Hippoglossoides platessoides","IPSL","2-6",2093
"27997",-59.375,46.375,"Hippoglossoides platessoides","IPSL","8-5",2042
"27998",-59.375,46.375,"Hippoglossus hippoglossus","AWI","2-6",2099
"27999",-59.375,46.375,"Hippoglossus hippoglossus","AWI","8-5",2073
"28000",-59.375,46.375,"Hippoglossus hippoglossus","CNRM","2-6",2068
"28001",-59.375,46.375,"Hippoglossus hippoglossus","CNRM","8-5",2084
"28002",-59.375,46.375,"Hippoglossus hippoglossus","GFDL","8-5",2015
"28003",-59.375,46.375,"Hippoglossus hippoglossus","HAD","2-6",2025
"28004",-59.375,46.375,"Hippoglossus hippoglossus","HAD","8-5",2056
"28005",-59.375,46.375,"Hippoglossus hippoglossus","IPSL","2-6",2030
"28006",-59.375,46.375,"Hippoglossus hippoglossus","IPSL","8-5",2062
"28007",-59.375,46.375,"Illex illecebrosus","AWI","2-6",2027
"28008",-59.375,46.375,"Illex illecebrosus","AWI","8-5",2026
"28009",-59.375,46.375,"Illex illecebrosus","CNRM","2-6",2035
"28010",-59.375,46.375,"Illex illecebrosus","CNRM","8-5",2015
"28011",-59.375,46.375,"Illex illecebrosus","GFDL","8-5",2032
"28012",-59.375,46.375,"Illex illecebrosus","HAD","2-6",2038
"28013",-59.375,46.375,"Illex illecebrosus","HAD","8-5",2046
"28014",-59.375,46.375,"Illex illecebrosus","IPSL","2-6",2043
"28015",-59.375,46.375,"Illex illecebrosus","IPSL","8-5",2048
"28016",-59.375,46.375,"Leucoraja ocellata","AWI","2-6",2027
"28017",-59.375,46.375,"Leucoraja ocellata","AWI","8-5",2058
"28018",-59.375,46.375,"Leucoraja ocellata","CNRM","2-6",2043
"28019",-59.375,46.375,"Leucoraja ocellata","CNRM","8-5",2025
"28020",-59.375,46.375,"Leucoraja ocellata","GFDL","8-5",2060
"28021",-59.375,46.375,"Leucoraja ocellata","HAD","2-6",2053
"28022",-59.375,46.375,"Leucoraja ocellata","HAD","8-5",2088
"28023",-59.375,46.375,"Leucoraja ocellata","IPSL","2-6",2015
"28024",-59.375,46.375,"Leucoraja ocellata","IPSL","8-5",2079
"28025",-59.375,46.375,"Lophius americanus","AWI","2-6",2027
"28026",-59.375,46.375,"Lophius americanus","AWI","8-5",2019
"28027",-59.375,46.375,"Lophius americanus","CNRM","2-6",2027
"28028",-59.375,46.375,"Lophius americanus","CNRM","8-5",2035
"28029",-59.375,46.375,"Lophius americanus","GFDL","8-5",2023
"28030",-59.375,46.375,"Lophius americanus","HAD","2-6",2044
"28031",-59.375,46.375,"Lophius americanus","HAD","8-5",2029
"28032",-59.375,46.375,"Lophius americanus","IPSL","2-6",2039
"28033",-59.375,46.375,"Lophius americanus","IPSL","8-5",2016
"28034",-59.375,46.375,"Malacoraja senta","AWI","2-6",2019
"28035",-59.375,46.375,"Malacoraja senta","AWI","8-5",2090
"28036",-59.375,46.375,"Malacoraja senta","CNRM","2-6",2019
"28037",-59.375,46.375,"Malacoraja senta","CNRM","8-5",2016
"28038",-59.375,46.375,"Malacoraja senta","GFDL","8-5",2037
"28039",-59.375,46.375,"Malacoraja senta","HAD","2-6",2017
"28040",-59.375,46.375,"Malacoraja senta","HAD","8-5",2021
"28041",-59.375,46.375,"Malacoraja senta","IPSL","2-6",2015
"28042",-59.375,46.375,"Malacoraja senta","IPSL","8-5",2096
"28043",-59.375,46.375,"Melanogrammus aeglefinus","AWI","2-6",2093
"28044",-59.375,46.375,"Melanogrammus aeglefinus","AWI","8-5",2081
"28045",-59.375,46.375,"Melanogrammus aeglefinus","CNRM","2-6",2073
"28046",-59.375,46.375,"Melanogrammus aeglefinus","CNRM","8-5",2082
"28047",-59.375,46.375,"Melanogrammus aeglefinus","GFDL","8-5",2085
"28048",-59.375,46.375,"Melanogrammus aeglefinus","HAD","2-6",2052
"28049",-59.375,46.375,"Melanogrammus aeglefinus","HAD","8-5",2100
"28050",-59.375,46.375,"Melanogrammus aeglefinus","IPSL","2-6",2046
"28051",-59.375,46.375,"Melanogrammus aeglefinus","IPSL","8-5",2024
"28052",-59.375,46.375,"Pandalus borealis","AWI","2-6",2074
"28053",-59.375,46.375,"Pandalus borealis","AWI","8-5",2053
"28054",-59.375,46.375,"Pandalus borealis","CNRM","2-6",2033
"28055",-59.375,46.375,"Pandalus borealis","CNRM","8-5",2047
"28056",-59.375,46.375,"Pandalus borealis","GFDL","8-5",2081
"28057",-59.375,46.375,"Pandalus borealis","HAD","2-6",2064
"28058",-59.375,46.375,"Pandalus borealis","HAD","8-5",2020
"28059",-59.375,46.375,"Pandalus borealis","IPSL","2-6",2035
"28060",-59.375,46.375,"Pandalus borealis","IPSL","8-5",2099
"28061",-59.375,46.375,"Pollachius virens","AWI","2-6",2092
"28062",-59.375,46.375,"Pollachius virens","AWI","8-5",2099
"28063",-59.375,46.375,"Pollachius virens","CNRM","2-6",2096
"28064",-59.375,46.375,"Pollachius virens","CNRM","8-5",2065
"28065",-59.375,46.375,"Pollachius virens","GFDL","8-5",2074
